Name,Latest Chapter,Dated Released,depth,download_timeout,download_slot,download_latency,Link,Genre,Status,Rating,img-link
Usagi-Chan De Cue!!,Vol.1 Ch.2,"Jan 21,16",432,180.0,manganelo.com,0.4472799301147461,https://manganelo.com/manga/usagichan_de_cue,"Comedy,Ecchi,Romance,Seinen",Ongoing,5,https://avt.mkklcdnv6temp.com/8/a/10-1583482461.jpg
Untitled (Takahashi Mako),Ch.0 : [Oneshot],"Jan 21,16",432,180.0,manganelo.com,0.4323234558105469,https://manganelo.com/manga/untitled_takahashi_mako,Shoujo ai,Completed,5,https://avt.mkklcdnv6temp.com/8/c/10-1583482464.jpg
Until I Turn Around The Corner,Ch.0 : [Oneshot],"Jan 21,16",432,180.0,manganelo.com,0.4063246250152588,https://manganelo.com/manga/until_i_turn_around_the_corner,"Romance,Seinen,Slice of life",Completed,5,https://avt.mkklcdnv6temp.com/8/e/10-1583482467.jpg
Until You Fall Asleep,Ch.0 : Oneshot,"Jan 21,16",432,180.0,manganelo.com,0.34432291984558105,https://manganelo.com/manga/until_you_fall_asleep,"Drama,Shoujo,Tragedy",Completed,5,https://avt.mkklcdnv6temp.com/8/d/10-1583482466.jpg
Warau Kyuuketsuki,Vol.2 Ch.18,"Jan 21,16",433,180.0,manganelo.com,0.3196232318878174,https://manganelo.com/manga/warau_kyuuketsuki,"Horror,Mature,Seinen",Completed,4.63,https://avt.mkklcdnv6temp.com/6/o/10-1583482410.jpg
Ai Heya,Ch.1,"Jan 21,16",433,180.0,manganelo.com,0.3292958736419678,https://manganelo.com/manga/ai_heya,"Josei,Romance,Slice of life",Completed,4.73,https://avt.mkklcdnv6temp.com/6/j/10-1583482402.jpg
Water.,Ch.4 : Kisses,"Jan 21,16",433,180.0,manganelo.com,0.337390661239624,https://manganelo.com/manga/water,"Josei,Shoujo ai",Ongoing,5,https://avt.mkklcdnv6temp.com/6/e/10-1583482396.jpg
Watashitachi No Tamura-Kun,Vol.4 Ch.20.6 : Extra Day 04: The Takaura Family Plan 2,"Jan 21,16",433,180.0,manganelo.com,0.29810667037963867,https://manganelo.com/manga/watashitachi_no_tamurakun,"Comedy,Drama,Romance,School life,Shounen",Completed,5,https://avt.mkklcdnv6temp.com/1/c/4-1583471848.jpg
Animal Sense,Ch.13 : The Animal Power,"Jan 21,16",433,180.0,manganelo.com,0.39309000968933105,https://manganelo.com/manga/animal_sense,Shounen,Completed,4.71,https://avt.mkklcdnv6temp.com/6/d/10-1583482394.jpg
Akuma To Tsuki No Yoru (One Shot),Ch.1,"Jan 21,16",433,180.0,manganelo.com,0.3910830020904541,https://manganelo.com/manga/akuma_to_tsuki_no_yoru_one_shot,"Romance,Shoujo,Supernatural",Completed,5,https://avt.mkklcdnv6temp.com/6/f/10-1583482397.jpg
Watashi No Taisetsu Na Tomodachi,Vol.3 Ch.18 : My Dear Friend,"Jan 21,16",433,180.0,manganelo.com,0.33472514152526855,https://manganelo.com/manga/watashi_no_taisetsu_na_tomodachi,"Comedy,Drama,School life,Seinen",,4.8,https://avt.mkklcdnv6temp.com/1/d/4-1583471849.jpg
Watashi Wa Kagome,Vol.1 Ch.3 : Kagome Is A Maid,"Jan 21,16",433,180.0,manganelo.com,0.40312862396240234,https://manganelo.com/manga/watashi_wa_kagome,"Fantasy,Horror,Shounen,Supernatural",Ongoing - No Set Relea,5,https://avt.mkklcdnv6temp.com/6/g/10-1583482398.jpg
Akage No Anne,Chapter 18,"Jan 21,16",433,180.0,manganelo.com,0.36844444274902344,https://manganelo.com/manga/akage_no_anne,"Drama,Historical,Shoujo,Slice of life",Completed,4.67,https://avt.mkklcdnv6temp.com/6/h/10-1583482399.jpg
Watashi No Suki Na Souma-Kun,Vol.1 Ch.1,"Jan 21,16",433,180.0,manganelo.com,0.35918211936950684,https://manganelo.com/manga/watashi_no_suki_na_soumakun,"Drama,One shot,Romance,Shoujo",Completed,4.75,https://avt.mkklcdnv6temp.com/6/i/10-1583482401.jpg
Watashi No Ookami-San,Vol.2 Ch.7.2,"Jan 21,16",433,180.0,manganelo.com,0.3592264652252197,https://manganelo.com/manga/watashi_no_ookamisan,"Adventure,Comedy,Fantasy,Romance,Shoujo",Completed,4.44,https://avt.mkklcdnv6temp.com/1/e/4-1583471851.jpg
Watashi No Kishi-Sama Wa Minaraichuu!,Ch.0,"Jan 21,16",433,180.0,manganelo.com,0.4275023937225342,https://manganelo.com/manga/watashi_no_kishisama_wa_minaraichuu,"Romance,Shoujo,Slice of life",Completed,4.91,https://avt.mkklcdnv6temp.com/6/k/10-1583482403.jpg
Watashi No Cinderella,Vol.1 Ch.4 : Quartet Carta,"Jan 21,16",433,180.0,manganelo.com,0.43314599990844727,https://manganelo.com/manga/watashi_no_cinderella,"Comedy,Romance,School life,Shoujo",Completed,5,https://avt.mkklcdnv6temp.com/1/f/4-1583471852.jpg
Watashi Ga Itemo Inakutemo,Vol.3 Ch.12,"Jan 21,16",433,180.0,manganelo.com,0.40527796745300293,https://manganelo.com/manga/watashi_ga_itemo_inakutemo,"Drama,Josei,Shoujo,Slice of life",Completed,4.69,https://avt.mkklcdnv6temp.com/6/l/10-1583482404.jpg
Washizu-Sama To Yukai Na Nakama-Tachi,Ch.0 : Washizu-Sama And His Happy Companions,"Jan 21,16",433,180.0,manganelo.com,0.4143338203430176,https://manganelo.com/manga/washizusama_to_yukai_na_nakamatachi,"Comedy,One shot",Completed,5,https://avt.mkklcdnv6temp.com/1/g/4-1583471854.jpg
Warunai,Vol.1 Ch.2,"Jan 21,16",433,180.0,manganelo.com,0.4037597179412842,https://manganelo.com/manga/warunai,"Comedy,Sci fi,Yuri",Ongoing,4.78,https://avt.mkklcdnv6temp.com/6/m/10-1583482406.jpg
Warui Koibito Ja Dame?,Vol.1 Ch.5,"Jan 21,16",433,180.0,manganelo.com,0.4046351909637451,https://manganelo.com/manga/warui_koibito_ja_dame,"Comedy,Drama,Romance,School life,Yaoi",Completed,4.67,https://avt.mkklcdnv6temp.com/1/h/4-1583471855.jpg
Warawanai Ningyo,Vol.1 Ch.4,"Jan 21,16",433,180.0,manganelo.com,0.3847823143005371,https://manganelo.com/manga/warawanai_ningyo,"Drama,Mystery,Psychological,Shounen ai",Completed,5,https://avt.mkklcdnv6temp.com/6/n/10-1583482409.jpg
Waraenai Riyuu,Vol.4 Ch.21,"Jan 21,16",433,180.0,manganelo.com,0.3817465305328369,https://manganelo.com/manga/waraenai_riyuu,"Romance,School life,Shoujo",Completed,4.38,https://avt.mkklcdnv6temp.com/6/p/10-1583482412.jpg
Waq Waq,Vol.4 Ch.34,"Jan 21,16",433,180.0,manganelo.com,0.35567522048950195,https://manganelo.com/manga/read_waq_waq,"Action,Adult,Adventure,Comedy,Shounen",Completed,5,https://avt.mkklcdnv6temp.com/1/i/4-1583471857.jpg
Wanderful Days,Ch.1,"Jan 21,16",433,180.0,manganelo.com,0.32215166091918945,https://manganelo.com/manga/wanderful_days,"Comedy,Ecchi,Shounen",Completed,4.89,https://avt.mkklcdnv6temp.com/1/j/4-1583471858.jpg
Wane Koi Tsumi,Vol.1 Ch.1,"Jan 21,16",433,180.0,manganelo.com,0.3841700553894043,https://manganelo.com/manga/wane_koi_tsumi,"Fantasy,One shot,Smut,Yaoi",Completed,4.07,https://avt.mkklcdnv6temp.com/6/r/10-1583482414.jpg
Wizard,Vol.1 Ch.4 : Desire,"Jan 21,16",434,180.0,manganelo.com,0.37314820289611816,https://manganelo.com/manga/wizard,"Comedy,Romance,Shoujo,Supernatural",Completed,5,https://avt.mkklcdnv6temp.com/1/a/4-1583471844.jpg
Wandal Wandering!,Vol.1 Ch.6,"Jan 21,16",433,180.0,manganelo.com,0.3751516342163086,https://manganelo.com/manga/wandal_wandering,"Action,Comedy,Fantasy,Gender bender,Shounen",Ongoing,5,https://avt.mkklcdnv6temp.com/6/s/10-1583482415.jpg
X-Gene,Vol.2 Ch.13,"Jan 21,16",434,180.0,manganelo.com,0.3605959415435791,https://manganelo.com/manga/xgene,"Action,Sci fi,Seinen",Ongoing - No Set Relea,4.83,https://avt.mkklcdnv6temp.com/4/u/10-1583482348.jpg
Yagyuu Hijouken Samon,Vol.1 Ch.5 : Jubei,"Jan 21,16",434,180.0,manganelo.com,0.382843017578125,https://manganelo.com/manga/yagyuu_hijouken_samon,"Action,Adventure,Historical,Martial arts,Seinen,Shounen ai,Tragedy",Completed,5,https://avt.mkklcdnv6temp.com/4/m/10-1583482338.jpg
Yan Lu Guang Tao Pao,Ch.3,"Jan 21,16",434,180.0,manganelo.com,0.33890867233276367,https://manganelo.com/manga/yan_lu_guang_tao_pao,"Drama,Romance,Shoujo,Slice of life",Completed,5,https://avt.mkklcdnv6temp.com/3/z/10-1583482321.jpg
Yami Ni Naku Oni,Vol.1 Ch.3,"Jan 21,16",434,180.0,manganelo.com,0.35097360610961914,https://manganelo.com/manga/yami_ni_naku_oni,"Action,Drama,Shoujo,Supernatural",Ongoing,5,https://avt.mkklcdnv6temp.com/4/b/10-1583482323.jpg
Yamato No Hane,Ch.7,"Jan 21,16",434,180.0,manganelo.com,0.3818361759185791,https://manganelo.com/manga/yamato_no_hane,"Shounen,Sports",Ongoing - No Set Relea,5,https://avt.mkklcdnv6temp.com/4/c/10-1583482324.jpg
Countdown 7 Days,Ch.2 : 2,"Jan 21,16",434,180.0,manganelo.com,0.40683889389038086,https://manganelo.com/manga/countdown_7_days,"Josei,Supernatural",Ongoing,5,https://avt.mkklcdnv6temp.com/4/e/10-1583482327.jpg
Yamagutsu Yo Hashire!!,Vol.1 Ch.3 : Reunion!! (Iii),"Jan 21,16",434,180.0,manganelo.com,0.4112362861633301,https://manganelo.com/manga/yamagutsu_yo_hashire,"Action,Seinen",Ongoing,5,https://avt.mkklcdnv6temp.com/4/f/10-1583482328.jpg
Yama Fu-Tang,Vol.1 Ch.6 : Kagerou,"Jan 21,16",434,180.0,manganelo.com,0.4290018081665039,https://manganelo.com/manga/yama_futang,"Action,Gender bender,Historical,Martial arts,Mature,Seinen",Ongoing,4.43,https://avt.mkklcdnv6temp.com/4/g/10-1583482330.jpg
Yakusoku Siren,Ch.6,"Jan 21,16",434,180.0,manganelo.com,0.37424159049987793,https://manganelo.com/manga/yakusoku_siren,"Drama,School life,Shoujo,Slice of life",Completed,4.73,https://avt.mkklcdnv6temp.com/4/h/10-1583482331.jpg
Yakumo Tatsu,Vol.3 Ch.9 : The One-Eyed Fox Deity (2),"Jan 21,16",434,180.0,manganelo.com,0.3931539058685303,https://manganelo.com/manga/yakumo_tatsu,"Drama,Historical,Martial arts,Shoujo,Supernatural",Ongoing,5,https://avt.mkklcdnv6temp.com/4/j/10-1583482333.jpg
Chinpui,Ch.14 : Vol4 Ch2,"Jan 21,16",434,180.0,manganelo.com,0.3555634021759033,https://manganelo.com/manga/chinpui,Supernatural,Ongoing,4.82,https://avt.mkklcdnv6temp.com/4/k/10-1583482335.jpg
Yaeka No Karte,Vol.1 Ch.1 : Everyday With Me,"Jan 21,16",434,180.0,manganelo.com,0.3579564094543457,https://manganelo.com/manga/yaeka_no_karte,"Comedy,Shounen",Ongoing,4.43,https://avt.mkklcdnv6temp.com/4/n/10-1583482340.jpg
Yacchimaina!!,Vol.1 Ch.1 : Yacchimaina!!,"Jan 21,16",434,180.0,manganelo.com,0.42261767387390137,https://manganelo.com/manga/yacchimaina,"Comedy,One shot,Romance,Shoujo",Ongoing,4.93,https://avt.mkklcdnv6temp.com/4/o/10-1583482341.jpg
Ya San,Vol.1 Ch.0,"Jan 21,16",434,180.0,manganelo.com,0.4255940914154053,https://manganelo.com/manga/ya_san,"Fantasy,Supernatural",Completed,4.33,https://avt.mkklcdnv6temp.com/4/p/10-1583482342.jpg
Boku Wa Konomama Kaeranai,Ch.13 : 13,"Jan 21,16",434,180.0,manganelo.com,0.3696267604827881,https://manganelo.com/manga/boku_wa_konomama_kaeranai,"Drama,Romance,Yaoi",Completed,5,https://avt.mkklcdnv6temp.com/4/r/10-1583482345.jpg
Xenoglossia,Vol.1 Ch.1 : Prelude,"Jan 21,16",434,180.0,manganelo.com,0.3957180976867676,https://manganelo.com/manga/xenoglossia,"Action,Ecchi,Martial arts,Mecha,School life,Sci fi,Supernatural",Ongoing,5,https://avt.mkklcdnv6temp.com/4/s/10-1583482346.jpg
Xandria,Ch.1 : V1,"Jan 21,16",434,180.0,manganelo.com,0.4026808738708496,https://manganelo.com/manga/xandria,"Action,Adventure,Comedy,Doujinshi,Fantasy,Mystery,Psychological,Seinen",Ongoing,3.43,https://avt.mkklcdnv6temp.com/4/t/10-1583482347.jpg
Black Magic,Ch.4,"Jan 21,16",434,180.0,manganelo.com,0.38309192657470703,https://manganelo.com/manga/read_black_magic,"Action,Adult,Doujinshi,Sci fi,Shounen",Completed,5,https://avt.mkklcdnv6temp.com/4/v/10-1583482349.jpg
Yome ♂,Ch.0 : [Oneshot],"Jan 21,16",435,180.0,manganelo.com,0.3562185764312744,https://manganelo.com/manga/yome_,"Comedy,Gender bender,Romance,Shounen ai,Supernatural",Completed,4.78,https://avt.mkklcdnv6temp.com/50/u/4-1583471835.jpg
Ya☆Be!!!,Ch.1 : Since Morning He’S Found Undressing Feeds! Yabbei Lol Compilation,"Jan 21,16",434,180.0,manganelo.com,0.6067161560058594,https://manganelo.com/manga/yabe,"Comedy,Ecchi,Slice of life",Ongoing,5,https://avt.mkklcdnv6temp.com/4/q/10-1583482343.jpg
Yougen No Chi,Vol.4 Ch.17 : During The Midst Of Sunrise,"Jan 21,16",435,180.0,manganelo.com,0.3399045467376709,https://manganelo.com/manga/yougen_no_chi,"Action,Drama,Historical,Horror,Shounen,Supernatural",Ongoing,5,https://avt.mkklcdnv6temp.com/2/x/10-1583482283.jpg
Sono Hoshi Wo Bokutachi Wa Koi To Yobu Koto Ni Suru,Vol.1 Ch.1 : 1,"Jan 20,16",435,180.0,manganelo.com,0.32384824752807617,https://manganelo.com/manga/sono_hoshi_wo_bokutachi_wa_koi_to_yobu_koto_ni_suru,"Romance,Shoujo",Ongoing,5,https://avt.mkklcdnv6temp.com/9/e/6-1583474476.jpg
Getsuyoubi Kara Kataomoi,Chapter 5.5,"Jan 21,16",435,180.0,manganelo.com,0.3888552188873291,https://manganelo.com/manga/getsuyoubi_kara_kataomoi_2,"Romance,School life,Shoujo",Ongoing,4.78,https://avt.mkklcdnv6temp.com/29/j/1-1583464847.jpg
Chemical Romance,Chapter 1,"Jan 21,16",435,180.0,manganelo.com,0.3607656955718994,https://manganelo.com/manga/chemical_romance,"One shot,School life,Shoujo ai",Completed,5,https://avt.mkklcdnv6temp.com/19/y/13-1583488467.jpg
Vampire Juuji Kai - Fallen Vampire,Vol.9 Chapter 43.5 : Omake,"Jan 20,16",435,180.0,manganelo.com,0.3842489719390869,https://manganelo.com/manga/vampire_juuji_kai_fallen_vampire,"Action,Adult,Cooking,Drama,Fantasy,Romance,Shounen,Supernatural",Completed,4.61,https://avt.mkklcdnv6temp.com/9/d/6-1583474475.jpg
Ai07,Ch.1,"Jan 21,16",435,180.0,manganelo.com,0.40438079833984375,https://manganelo.com/manga/ai07,"Action,One shot,Shounen",Completed,5,https://avt.mkklcdnv6temp.com/19/z/13-1583488468.jpg
Yozora No Ouji To Asayake No Hime,Vol.1 Ch.11 : The Prince Of The Night Sky And The Princess Of The Morning Glow...,"Jan 21,16",435,180.0,manganelo.com,0.4152495861053467,https://manganelo.com/manga/yozora_no_ouji_to_asayake_no_hime,"Comedy,Romance,School life,Shoujo ai",Completed,4.5,https://avt.mkklcdnv6temp.com/50/m/5-1583471821.jpg
Ga-Rei,Vol.12 Chapter 52.5 : Epilogue: The Newly Established Spirit Agency,"Jan 21,16",435,180.0,manganelo.com,0.4124870300292969,https://manganelo.com/manga/garei,"Action,Comedy,Drama,Ecchi,Fantasy,Romance,School life,Shounen,Supernatural",Completed,4.82,https://avt.mkklcdnv6temp.com/50/n/4-1583471822.jpg
Fuyu Hanabi,Vol.1 Chapter 9 : Meaning Of A Match,"Jan 21,16",435,180.0,manganelo.com,0.4334568977355957,https://manganelo.com/manga/fuyu_hanabi,"Drama,Romance,Seinen,Slice of life,Sports",Completed,4.75,https://avt.mkklcdnv6temp.com/2/t/10-1583482278.jpg
Yowamushi Meikyuu,Ch.ibi-Manga : [Oneshot],"Jan 21,16",435,180.0,manganelo.com,0.32546401023864746,https://manganelo.com/manga/yowamushi_meikyuu,"Romance,School life,Shoujo",Completed,4.44,https://avt.mkklcdnv6temp.com/2/u/10-1583482279.jpg
Youthful Love,Vol.1 Ch.1,"Jan 21,16",435,180.0,manganelo.com,0.3710496425628662,https://manganelo.com/manga/youthful_love,"One shot,Romance,Shounen ai",Completed,4.83,https://avt.mkklcdnv6temp.com/2/v/10-1583482281.jpg
Youkai Gakuenki,Vol.1 Ch.13,"Jan 21,16",435,180.0,manganelo.com,0.3669254779815674,https://manganelo.com/manga/youkai_gakuenki,"Comedy,Fantasy,School life,Shoujo ai",Completed,5,https://avt.mkklcdnv6temp.com/50/p/4-1583471825.jpg
Young Shima Kousaku,Vol.2 Ch.20 : The White Winter,"Jan 21,16",435,180.0,manganelo.com,0.4180912971496582,https://manganelo.com/manga/young_shima_kousaku,"Comedy,Drama,Seinen,Slice of life",Ongoing,4.83,https://avt.mkklcdnv6temp.com/2/w/10-1583482282.jpg
You Are Mine,Ch.0 : Teaser,"Jan 21,16",435,180.0,manganelo.com,0.38093113899230957,https://manganelo.com/manga/you_are_mine,"Ecchi,Romance,Seinen",Ongoing,5,https://avt.mkklcdnv6temp.com/2/y/10-1583482285.jpg
You're My Girlfriend,Vol.1 Ch.4,"Jan 21,16",435,180.0,manganelo.com,0.544642448425293,https://manganelo.com/manga/youre_my_girlfriend,"Comedy,Romance,School life,Shoujo",Completed,4.75,https://avt.mkklcdnv6temp.com/50/o/4-1583471824.jpg
Yorugata Aijin Senmonten - Bloodhound,Vol.1 Ch.5,"Jan 21,16",435,180.0,manganelo.com,0.3769817352294922,https://manganelo.com/manga/yorugata_aijin_senmonten_bloodhound,"Comedy,Drama,Horror,Mystery,Romance,Shoujo,Supernatural",Completed,5,https://avt.mkklcdnv6temp.com/50/q/4-1583471828.jpg
Yorube Naki Mono,Vol.1 Ch.3,"Jan 21,16",435,180.0,manganelo.com,0.36492156982421875,https://manganelo.com/manga/yorube_naki_mono,"Action,Drama,Historical,Yaoi",Ongoing - No Set Relea,4.25,https://avt.mkklcdnv6temp.com/2/z/10-1583482286.jpg
Yoru To Yakusoku,Vol.1 Ch.1,"Jan 21,16",435,180.0,manganelo.com,0.34867191314697266,https://manganelo.com/manga/yoru_to_yakusoku,"Comedy,One shot,Shounen,Supernatural",Completed,5,https://avt.mkklcdnv6temp.com/50/r/4-1583471830.jpg
Yoru No Tenohira,Ch.2 : Zoku [End],"Jan 21,16",435,180.0,manganelo.com,0.3474440574645996,https://manganelo.com/manga/yoru_no_tenohira,"Comedy,Shounen ai,Slice of life,Supernatural",Completed,4.83,https://avt.mkklcdnv6temp.com/50/s/4-1583471832.jpg
Yoroshiku Master,Vol.3 Ch.12,"Jan 21,16",435,180.0,manganelo.com,0.4066190719604492,https://manganelo.com/manga/yoroshiku_master,"Comedy,Fantasy,Romance,Shoujo",Completed,5,https://avt.mkklcdnv6temp.com/50/t/4-1583471833.jpg
Yonensei,Vol.1 Ch.6.5 : Super Embarrassed Theater,"Jan 21,16",435,180.0,manganelo.com,0.4017608165740967,https://manganelo.com/manga/yonensei,"Drama,Mature,Romance,Seinen,Slice of life",Completed,3.83,https://avt.mkklcdnv6temp.com/3/d/10-1583482291.jpg
Yomigaeru Kiro,Ch.0 : [Oneshot],"Jan 21,16",435,180.0,manganelo.com,0.40469861030578613,https://manganelo.com/manga/yomigaeru_kiro,"Tragedy,Yaoi",Completed,4.83,https://avt.mkklcdnv6temp.com/3/e/10-1583482292.jpg
Wonder School Boy,Vol.1 Ch.1 : The Great Man,"Jan 21,16",434,180.0,manganelo.com,0.4049839973449707,https://manganelo.com/manga/wonder_school_boy,"Action,Shounen",Ongoing,5,https://avt.mkklcdnv6temp.com/4/z/10-1583482355.jpg
Work In,Vol.1 Ch.5.5,"Jan 21,16",434,180.0,manganelo.com,0.45707011222839355,https://manganelo.com/manga/work_in,"Shounen ai,Slice of life,Yaoi",Ongoing,4.93,https://avt.mkklcdnv6temp.com/4/x/10-1583482352.jpg
Yoru Wo Utau Kodomotachi,Vol.1 Ch.3,"Jan 21,16",435,180.0,manganelo.com,0.8080112934112549,https://manganelo.com/manga/yoru_wo_utau_kodomotachi,"Drama,Fantasy,Horror,Mystery,One shot,Romance,Shoujo,Supernatural",Completed,4.8,https://avt.mkklcdnv6temp.com/3/a/10-1583482287.jpg
Woman In The Man,Vol.1 Ch.1 : Woman In The Man,"Jan 21,16",434,180.0,manganelo.com,0.362607479095459,https://manganelo.com/manga/woman_in_the_man,"Action,Ecchi,Gender bender,Martial arts,One shot,Sci fi",Completed,4.5,https://avt.mkklcdnv6temp.com/5/a/10-1583482356.jpg
Evergreen (Kasukabe Akira),Chapter 23 : Evergreen (Second Half) [End],"Jan 20,16",436,180.0,manganelo.com,0.3452339172363281,https://manganelo.com/manga/evergreen_kasukabe_akira,"Action,Adult,Comedy,Cooking,Doujinshi,Drama,Romance,School life,Shounen,Tragedy",Completed,4.43,https://avt.mkklcdnv6temp.com/45/y/3-1583469484.jpg
Honki De Nakechau Koi,Vol.1 Chapter 6 : The Last Love On Earth Of 1999,"Jan 20,16",436,180.0,manganelo.com,0.36506104469299316,https://manganelo.com/manga/honki_de_nakechau_koi,"Comedy,Drama,One shot,Psychological,Romance,Shoujo,Tragedy",Completed,4.14,https://avt.mkklcdnv6temp.com/45/z/3-1583469486.jpg
A Sound From Your Heart,Chapter 1 : Truth,"Jan 20,16",436,180.0,manganelo.com,0.3626081943511963,https://manganelo.com/manga/a_sound_from_your_heart,"Comedy,Webtoons",Ongoing,5,https://avt.mkklcdnv6temp.com/7/h/6-1583474393.jpg
"Sayonara, Itoshi No My Friend",Vol.2 Ch.11 : [End],"Jan 20,16",436,180.0,manganelo.com,0.3486335277557373,https://manganelo.com/manga/sayonara_itoshi_no_my_friend,"Drama,Slice of life,Yaoi",Completed,4.67,https://avt.mkklcdnv6temp.com/7/i/6-1583474394.jpg
Umineko No Naku Koro Ni Episode 3: Banquet Of The Golden Witch,Vol.5 Ch.22 : Hidden Tea Party,"Jan 20,16",436,180.0,manganelo.com,0.31920409202575684,https://manganelo.com/manga/umineko_no_naku_koro_ni_episode_3_banquet_of_the_golden_witch,"Action,Drama,Fantasy,Horror,Mystery,Psychological,Shounen,Supernatural,Tragedy",Completed,5,https://avt.mkklcdnv6temp.com/7/k/6-1583474397.jpg
Meg Meg Singer Song Fighter,Ch.7 : New Release!,"Jan 20,16",436,180.0,manganelo.com,0.4022212028503418,https://manganelo.com/manga/meg_meg_singer_song_fighter,"Doujinshi,Slice of life",Ongoing,5,https://avt.mkklcdnv6temp.com/7/j/6-1583474396.jpg
Kaze No Yukue,Vol.1 Ch.6 : Afterward And Comment Page [Omake] H Manga,"Jan 20,16",436,180.0,manganelo.com,0.3819751739501953,https://manganelo.com/manga/kaze_no_yukue,"Comedy,Drama,Slice of life,Yaoi",Completed,4.92,https://avt.mkklcdnv6temp.com/46/a/3-1583469487.jpg
Kawaiitte Itteyo,Vol.1 Chapter 4 : Winter Sun,"Jan 20,16",436,180.0,manganelo.com,0.38683223724365234,https://manganelo.com/manga/kawaiitte_itteyo,"Drama,Romance,School life,Shoujo",Completed,5,https://avt.mkklcdnv6temp.com/7/l/6-1583474399.jpg
Hadaka No Oujisama - Love Kingdom,Vol.2 Chapter 8,"Jan 20,16",436,180.0,manganelo.com,0.3976421356201172,https://manganelo.com/manga/hadaka_no_oujisama_love_kingdom,"Comedy,Harem,Romance,School life,Shoujo",Ongoing,5,https://avt.mkklcdnv6temp.com/7/n/6-1583474402.jpg
Hadaka No Ouji-Sama,Vol.1 Chapter 0,"Jan 20,16",436,180.0,manganelo.com,0.41429901123046875,https://manganelo.com/manga/hadaka_no_oujisama,"Drama,One shot,Romance,School life,Shoujo",Completed,5,https://avt.mkklcdnv6temp.com/7/o/6-1583474405.jpg
Zero (Matsumoto Taiyo),Vol.2 Ch.22 : Flower,"Jan 20,16",436,180.0,manganelo.com,0.42318201065063477,https://manganelo.com/manga/zero_matsumoto_taiyo,"Mature,Psychological,Seinen,Sports",Completed,4.73,https://avt.mkklcdnv6temp.com/7/p/6-1583474407.jpg
Akutou Ii,Vol.1 Chapter 5 : Jungle Boy,"Jan 20,16",436,180.0,manganelo.com,0.41509056091308594,https://manganelo.com/manga/akutou_ii,"Romance,Shoujo",Completed,4.64,https://avt.mkklcdnv6temp.com/7/q/6-1583474409.jpg
Akutai Wa Ude No Naka De Futatabi,Vol.1 Ch.5 : Extra: After That,"Jan 20,16",436,180.0,manganelo.com,0.41477346420288086,https://manganelo.com/manga/akutai_wa_ude_no_naka_de_futatabi,"Drama,Yaoi",Completed,4.75,https://avt.mkklcdnv6temp.com/7/r/6-1583474411.jpg
Count Down!,Vol.2 Chapter 11,"Jan 20,16",436,180.0,manganelo.com,0.44338393211364746,https://manganelo.com/manga/count_down,"Romance,Shoujo",Completed,5,https://avt.mkklcdnv6temp.com/7/s/6-1583474415.jpg
16 Engage,Vol.1 Chapter 4,"Jan 20,16",436,180.0,manganelo.com,0.46248412132263184,https://manganelo.com/manga/16_engage,"Drama,Romance,Shoujo,Smut",Ongoing - No Set Relea,4.25,https://avt.mkklcdnv6temp.com/7/v/6-1583474420.jpg
Marusei,Ch.1 : Ero Spark! The Way Of Manga.,"Jan 20,16",436,180.0,manganelo.com,0.47022128105163574,https://manganelo.com/manga/marusei,"Adult,Comedy,Romance,Seinen",Ongoing,4.44,https://avt.mkklcdnv6temp.com/7/w/6-1583474422.jpg
Wakeari Kiss,Ch.0,"Jan 20,16",437,180.0,manganelo.com,0.4474053382873535,https://manganelo.com/manga/wakeari_kiss,"One shot,Romance,School life,Shoujo",Completed,4.93,https://avt.mkklcdnv6temp.com/34/h/3-1583469028.jpg
Rozen Maiden,Vol.18 Chapter 107 : Tale 62: Some Time Ago...,"Jan 20,16",437,180.0,manganelo.com,0.44040727615356445,https://manganelo.com/manga/ckpx38461564109232,"Comedy,Drama,Fantasy,Mystery,Seinen,Slice of life,Supernatural",Ongoing,4.79,https://avt.mkklcdnv6temp.com/31/e/3-1583468905.jpg
Koisuru Futari No Mitsu Na Yarikata,Vol.1 Ch.1,"Jan 20,16",437,180.0,manganelo.com,0.44179606437683105,https://manganelo.com/manga/koisuru_futari_no_mitsu_na_yarikata,"Drama,Romance,School life,Shoujo,Smut",Ongoing,5,https://avt.mkklcdnv6temp.com/5/x/6-1583474337.jpg
Miseinen Lovers,Vol.1 Ch.3,"Jan 20,16",436,180.0,manganelo.com,0.5853939056396484,https://manganelo.com/manga/miseinen_lovers,"Comedy,Drama,Romance,Shoujo",Ongoing,5,https://avt.mkklcdnv6temp.com/7/x/6-1583474424.jpg
Oya Niwa Naisho No Koimonogatari,"Vol.1 Ch.6 : Story Of A Long, Long Night","Jan 20,16",437,180.0,manganelo.com,0.4477968215942383,https://manganelo.com/manga/oya_niwa_naisho_no_koimonogatari,"Romance,Shoujo",Ongoing,4.54,https://avt.mkklcdnv6temp.com/5/q/6-1583474321.jpg
80 Tian Zhengjiu Shijie,"Chapter 31 : The 31St Day, Again","Jan 20,16",437,180.0,manganelo.com,0.4412691593170166,https://manganelo.com/manga/80_tian_zhengjiu_shijie,"Adventure,Comedy,Drama,Fantasy,Historical,Shoujo",Completed,5,https://avt.mkklcdnv6temp.com/45/n/3-1583469465.jpg
